,i,j,k,method,bs,r,sample,p,event,count
106,128,128,3200,tiled,1048576,0.16496480740980207,0,CFG_LL_TLB,cache-references,65502098
107,128,128,3200,tiled,1048576,0.16496480740980207,0,CFG_LL_TLB,context-switches,0
108,128,128,3200,tiled,1048576,0.16496480740980207,0,CFG_LL_TLB,cpu-migrations,0
109,128,128,3200,tiled,1048576,0.16496480740980207,0,CFG_LL_TLB,dTLB-load-misses,98500
110,128,128,3200,tiled,1048576,0.16496480740980207,0,CFG_LL_TLB,page-faults,0
111,128,128,3200,tiled,1048576,0.16496480740980207,0,CFG_LL_TLB,task-clock,831079173
112,64,512,1600,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,L1-dcache-loads,2674019719
113,64,512,1600,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,cache-misses,81378
114,64,512,1600,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,cache-references,63720286
115,64,512,1600,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,context-switches,0
116,64,512,1600,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,cpu-migrations,0
117,64,512,1600,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,dTLB-load-misses,5888
118,64,512,1600,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,page-faults,0
119,64,512,1600,tiled,1048576,0.7405684692262434,0,CFG_LL_TLB,task-clock,791458167
120,128,128,3200,tiled,1048576,0.09047357242349298,0,CFG_LL_TLB,L1-dcache-loads,2673966184
121,128,128,3200,tiled,1048576,0.09047357242349298,0,CFG_LL_TLB,cache-misses,120462
122,128,128,3200,tiled,1048576,0.09047357242349298,0,CFG_LL_TLB,cache-references,55579323
123,128,128,3200,tiled,1048576,0.09047357242349298,0,CFG_LL_TLB,context-switches,0
124,128,128,3200,tiled,1048576,0.09047357242349298,0,CFG_LL_TLB,cpu-migrations,0
125,128,128,3200,tiled,1048576,0.09047357242349298,0,CFG_LL_TLB,dTLB-load-misses,24330
126,128,128,3200,tiled,1048576,0.09047357242349298,0,CFG_LL_TLB,page-faults,0
127,128,128,3200,tiled,1048576,0.09047357242349298,0,CFG_LL_TLB,task-clock,830019831
128,512,16,6400,tiled,1048576,0.40615859883769795,0,CFG_LL_TLB,L1-dcache-loads,2673791641
129,512,16,6400,tiled,1048576,0.40615859883769795,0,CFG_LL_TLB,cache-misses,84178923
130,512,16,6400,tiled,1048576,0.40615859883769795,0,CFG_LL_TLB,cache-references,107455452
131,512,16,6400,tiled,1048576,0.40615859883769795,0,CFG_LL_TLB,context-switches,0
